              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
   11.78   73  0.85  14 13 73  2.46 2.83 2.88
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    0.00    0  0.00  13 12 75  2.46 2.83 2.88
    0.00    0  0.00  14 12 74  2.58 2.85 2.89
    0.00    0  0.00  13 12 75  2.58 2.85 2.89
   87.78 1420 121.70  16 13 71  2.62 2.85 2.89
  158.94  456 70.75  15 13 72  2.62 2.85 2.89
    0.00    0  0.00  13 12 75  2.62 2.85 2.89
    0.00    0  0.00  14 12 74  2.73 2.87 2.89
   16.00    0  0.01  14 13 74  2.73 2.87 2.89
  127.64 1265 157.70  15 13 72  2.99 2.92 2.91
   56.88  628 34.90  17 13 71  2.99 2.92 2.91
    0.00    0  0.00  13 12 74  2.99 2.92 2.91
  300.64  264 77.44  13 13 74  3.55 3.04 2.95
   16.00   15  0.24  14 12 74  3.55 3.04 2.95
  139.69  692 94.44  15 13 73  3.75 3.09 2.97
   84.53 1189 98.12  17 14 69  3.75 3.09 2.97
    0.00    0  0.00  14 12 74  3.75 3.09 2.97
    0.00    0  0.00  13 12 74  3.77 3.10 2.98
    4.00    0  0.00  14 12 74  3.77 3.10 2.98
    9.99  319  3.11  14 13 73  3.78 3.12 2.98
  124.34 1560 189.41  18 14 69  3.78 3.12 2.98
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    0.00    0  0.00  14 12 74  3.78 3.12 2.98
    4.00    1  0.00  14 12 74  3.64 3.10 2.98
   16.00    0  0.01  14 12 74  3.64 3.10 2.98
    0.00    0  0.00  14 12 74  3.51 3.08 2.97
  104.32 1886 192.13  18 14 68  3.51 3.08 2.97
    0.00    0  0.00  14 13 74  3.51 3.08 2.97
  307.50  258 77.61  14 13 73  3.39 3.06 2.96
   16.00   15  0.24  14 12 74  3.39 3.06 2.96
    6.00    2  0.01  15 13 72  3.36 3.06 2.96
  105.13 1875 192.54  18 14 68  3.36 3.06 2.96
    6.29    3  0.02  14 12 74  3.36 3.06 2.96
    0.00    0  0.00  14 12 73  3.41 3.08 2.97
    0.00    0  0.00  13 12 74  3.41 3.08 2.97
    0.00    0  0.00  13 12 74  3.21 3.04 2.96
  105.04 1877 192.50  19 14 67  3.21 3.04 2.96
    0.00    0  0.00  14 12 74  3.21 3.04 2.96
    4.00   35  0.14  13 13 74  3.04 3.01 2.95
   16.00    0  0.01  14 12 74  3.04 3.01 2.95
    0.00    0  0.00  13 12 75  2.95 2.99 2.94
  104.21 1893 192.61  19 14 67  2.95 2.99 2.94
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    0.00    0  0.00  14 12 74  2.95 2.99 2.94
  247.32  323 78.11  13 13 74  2.80 2.96 2.93
   16.00   15  0.24  14 13 73  2.80 2.96 2.93
    0.00    0  0.00  13 12 75  2.81 2.96 2.93
  102.68 1922 192.76  18 14 68  2.81 2.96 2.93
    4.00    3  0.01  14 13 73  2.81 2.96 2.93
    4.00    1  0.00  14 12 74  2.75 2.94 2.92
    0.00    0  0.00  14 12 74  2.75 2.94 2.92
    0.00    0  0.00  14 12 74  2.61 2.91 2.91
  105.09 1876 192.54  18 13 69  2.61 2.91 2.91
    4.00    3  0.01  15 13 72  2.61 2.91 2.91
    5.53  125  0.68  14 12 74  2.72 2.93 2.92
    0.00    0  0.00  14 12 74  2.72 2.93 2.92
    0.00    0  0.00  14 12 73  2.82 2.94 2.92
  122.76 1596 191.35  17 13 70  2.82 2.94 2.92
    4.00  287  1.12  15 13 72  2.82 2.94 2.92
  360.47  220 77.42  14 13 73  2.76 2.93 2.92
   16.00   15  0.24  14 13 73  2.76 2.93 2.92
    0.00    0  0.00  14 13 73  2.77 2.93 2.92
   90.61 1085 95.98  17 13 70  2.77 2.93 2.92
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
  122.72  806 96.61  16 13 71  2.77 2.93 2.92
    0.00    0  0.00  14 13 73  2.79 2.93 2.92
    0.00    0  0.00  14 12 74  2.79 2.93 2.92
    0.00    0  0.00  14 12 74  2.65 2.90 2.91
  105.45  939 96.70  16 13 71  2.65 2.90 2.91
  103.68  947 95.86  17 13 70  2.65 2.90 2.91
   10.00    1  0.01  14 13 74  2.52 2.87 2.90
    0.00    0  0.00  14 13 73  2.52 2.87 2.90
    0.00    0  0.00  14 12 74  2.56 2.87 2.90
  231.58  402 90.88  15 13 72  2.56 2.87 2.90
   69.83 1492 101.73  17 13 69  2.56 2.87 2.90
  309.11  257 77.52  14 13 73  2.67 2.89 2.90
   16.00   15  0.24  14 12 74  2.67 2.89 2.90
    0.00    0  0.00  14 12 74  2.62 2.87 2.90
    5.50    4  0.02  14 13 73  2.62 2.87 2.90
  104.91 1880 192.56  18 14 68  2.62 2.87 2.90
    0.00    0  0.00  14 12 74  2.57 2.86 2.89
    0.00    0  0.00  14 12 74  2.57 2.86 2.89
    0.00    0  0.00  14 12 73  2.44 2.83 2.88
    0.00    0  0.00  14 12 74  2.44 2.83 2.88
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
  104.91 1880 192.56  18 14 68  2.44 2.83 2.88
   16.00    0  0.01  14 13 74  2.57 2.84 2.89
    0.00    0  0.00  14 12 74  2.57 2.84 2.89
    0.00    0  0.00  14 12 74  2.36 2.80 2.87
    0.00    0  0.00  14 12 74  2.36 2.80 2.87
  105.04 1877 192.54  18 14 68  2.36 2.80 2.87
  329.10  241 77.58  14 14 72  2.49 2.82 2.88
   15.62   16  0.24  14 14 72  2.49 2.82 2.88
    4.00    1  0.01  14 14 72  2.45 2.80 2.87
   16.00    0  0.01  15 14 71  2.45 2.80 2.87
  104.65 1881 192.19  18 15 68  2.45 2.80 2.87
    0.00    0  0.00  15 14 72  2.58 2.82 2.88
    4.00    2  0.01  16 14 70  2.58 2.82 2.88
    0.00    0  0.00  14 14 72  2.53 2.81 2.87
    4.00   37  0.14  15 15 70  2.53 2.81 2.87
  104.51 1887 192.56  17 14 69  2.53 2.81 2.87
    4.75    8  0.04  14 14 72  2.57 2.81 2.87
   37.00    2  0.07  15 14 72  2.57 2.81 2.87
    0.00    0  0.00  14 14 72  2.60 2.81 2.87
    0.00    0  0.00  14 13 72  2.60 2.81 2.87
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
  104.27 1892 192.61  18 14 68  2.60 2.81 2.87
  218.95  366 78.24  14 14 72  2.79 2.85 2.88
   16.00   15  0.24  14 14 72  2.79 2.85 2.88
    4.00   42  0.17  15 14 71  2.89 2.87 2.89
   14.53  443  6.29  16 16 68  2.89 2.87 2.89
  113.35 1738 192.40  19 17 65  2.89 2.87 2.89
   75.47  543 40.01  32 17 51  2.90 2.87 2.89
   25.11  555 13.60  29 13 58  2.90 2.87 2.89
   36.20  423 14.95  16 14 70  3.23 2.94 2.92
    4.71  143  0.66  14 14 72  3.23 2.94 2.92
  130.70 1492 190.47  16 14 70  3.23 2.94 2.92
    5.48  387  2.07  16 13 71  3.29 2.96 2.92
    0.00    0  0.00  14 13 73  3.29 2.96 2.92
    0.00    0  0.00  14 13 73  3.18 2.94 2.92
    4.00    1  0.01  15 14 71  3.18 2.94 2.92
  113.83  853 94.87  16 14 70  3.18 2.94 2.92
  139.21 1290 175.32  16 14 70  3.33 2.98 2.93
   13.54   19  0.26  14 14 72  3.33 2.98 2.93
    4.00    3  0.01  15 14 72  3.30 2.98 2.93
    6.40    2  0.02  15 14 71  3.30 2.98 2.93
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
  140.37  687 94.18  16 14 70  3.30 2.98 2.93
   63.50 1609 99.77  20 17 63  3.44 3.01 2.94
    4.00    8  0.03  18 17 65  3.44 3.01 2.94
    4.00    3  0.01  17 17 66  3.64 3.06 2.96
    4.00    0  0.00  18 17 65  3.64 3.06 2.96
    9.52  271  2.52  15 14 71  3.64 3.06 2.96
  120.36 1617 190.10  18 15 68  3.75 3.09 2.97
    0.00    0  0.00  14 14 72  3.75 3.09 2.97
    0.00    0  0.00  14 14 72  3.61 3.07 2.96
    4.00    0  0.00  14 14 72  3.61 3.07 2.96
    0.00    0  0.00  15 14 72  3.61 3.07 2.96
  123.60 2243 270.71  18 15 67  3.48 3.05 2.96
   16.00   15  0.24  14 14 72  3.48 3.05 2.96
    4.27    7  0.03  15 14 71  3.52 3.07 2.96
   56.00    1  0.05  15 14 71  3.52 3.07 2.96
    4.89    9  0.04  15 14 71  3.52 3.07 2.96
  105.05 1877 192.52  18 14 68  3.40 3.05 2.96
    0.00    0  0.00  14 14 72  3.40 3.05 2.96
    0.00    0  0.00  16 15 69  3.29 3.03 2.95
    0.00    0  0.00  16 15 70  3.29 3.03 2.95
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    6.18    5  0.03  13 13 74  3.29 3.03 2.95
   72.07 3910 275.22  18 15 67  3.35 3.05 2.96
    4.00    1  0.00  13 15 72  3.35 3.05 2.96
    0.00    0  0.00  13 15 72  3.96 3.18 3.00
    4.00    0  0.00  13 15 72  3.96 3.18 3.00
    0.00    0  0.00  13 15 72  3.96 3.18 3.00
   96.00 2068 193.85  17 15 68  3.88 3.18 3.00
    6.10   49  0.29  13 15 72  3.88 3.18 3.00
    4.00    1  0.01  13 15 72  4.29 3.27 3.04
   16.00    0  0.01  13 15 72  4.29 3.27 3.04
    0.00    0  0.00  13 15 72  4.29 3.27 3.04
  104.88 1880 192.53  16 15 69  4.11 3.25 3.03
    4.00    3  0.01  14 14 72  4.11 3.25 3.03
    4.48 1096  4.80  18 17 65  4.10 3.26 3.04
    4.00    8  0.03  13 14 73  4.10 3.26 3.04
   10.10   10  0.10  14 13 73  4.10 3.26 3.04
  108.50 1809 191.73  18 15 67  4.17 3.29 3.05
   11.65   74  0.84  14 14 72  4.17 3.29 3.05
    4.00    4  0.02  13 13 73  3.92 3.26 3.04
  160.00    0  0.08  14 14 73  3.92 3.26 3.04
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
   10.00    2  0.02  14 14 73  3.92 3.26 3.04
   90.47 1663 146.97  16 14 70  3.68 3.22 3.02
   67.56 1115 73.57  32 22 45  3.68 3.22 3.02
   28.00    2  0.05  24 14 62  3.87 3.26 3.04
    6.87   19  0.13  23 15 62  3.87 3.26 3.04
    0.00    0  0.00  23 15 62  3.87 3.26 3.04
  118.77 1193 138.40  26 15 60  3.88 3.28 3.05
   69.99  819 55.96  27 15 58  3.88 3.28 3.05
   29.78 3855 112.12  19 12 69  4.13 3.34 3.07
   18.42  642 11.55  18 16 67  4.13 3.34 3.07
    0.00    0  0.00  13 15 71  4.13 3.34 3.07
  122.70  802 96.13  15 15 70  3.88 3.30 3.06
   90.19 1095 96.46  16 15 70  3.88 3.30 3.06
    0.00    0  0.00  14 15 71  3.89 3.31 3.06
   82.00    1  0.08  14 15 71  3.89 3.31 3.06
    0.00    0  0.00  14 15 71  3.89 3.31 3.06
  136.31  628 83.56  14 15 71  3.66 3.27 3.05
   76.55 1477 110.43  17 15 68  3.66 3.27 3.05
    0.00    0  0.00  13 15 72  3.60 3.27 3.05
   16.00    0  0.01  14 15 71  3.60 3.27 3.05
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    6.67    3  0.02  13 15 72  3.60 3.27 3.05
    0.00    0  0.00  13 15 71  3.71 3.29 3.06
  104.75 1882 192.56  17 15 68  3.71 3.29 3.06
    0.00    0  0.00  13 15 71  3.58 3.27 3.05
    0.00    0  0.00  14 15 71  3.58 3.27 3.05
    0.00    0  0.00  14 15 72  3.58 3.27 3.05
   16.00    0  0.01  13 15 72  3.45 3.25 3.05
  104.10 1893 192.43  17 15 68  3.45 3.25 3.05
    0.00    0  0.00  13 15 72  3.33 3.23 3.04
   15.61   25  0.39  13 15 72  3.33 3.23 3.04
    4.21  132  0.54  13 14 73  3.33 3.23 3.04
    8.82  163  1.41  11 14 75  3.31 3.23 3.04
  105.10 1876 192.51  15 15 70  3.31 3.23 3.04
    0.00    0  0.00  12 14 75  3.52 3.27 3.06
    8.00    1  0.01  11 14 74  3.52 3.27 3.06
    0.00    0  0.00  12 14 74  3.52 3.27 3.06
    0.00    0  0.00  12 14 74  3.32 3.23 3.05
  104.96 1878 192.52  15 15 70  3.32 3.23 3.05
    0.00    0  0.00  11 14 75  3.13 3.20 3.03
    0.00    0  0.00  12 14 74  3.13 3.20 3.03
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    0.00    0  0.00  11 14 74  3.13 3.20 3.03
   16.00    2  0.04  12 14 74  2.88 3.14 3.02
  104.27 1891 192.57  15 14 70  2.88 3.14 3.02
    4.00    3  0.01  11 14 74  3.37 3.24 3.05
    0.00    0  0.00  12 14 74  3.37 3.24 3.05
    0.00    0  0.00  11 14 75  3.37 3.24 3.05
    7.49  141  1.03  11 15 74  3.26 3.22 3.04
  105.15 1871 192.12  16 14 70  3.26 3.22 3.04
    4.00    3  0.01  12 14 74  3.56 3.28 3.07
   16.00    0  0.01  11 14 74  3.56 3.28 3.07
    8.00    1  0.01  12 14 74  3.56 3.28 3.07
   15.11  144  2.12  11 13 75  3.60 3.29 3.07
  119.39 1643 191.57  16 15 70  3.60 3.29 3.07
    4.00  232  0.91  13 14 73  3.79 3.34 3.09
    0.00    0  0.00  11 14 75  3.79 3.34 3.09
   32.00    2  0.08  11 13 75  3.79 3.34 3.09
   10.57    7  0.07  11 14 75  3.65 3.32 3.08
   89.79 1112 97.49  13 13 73  3.65 3.32 3.08
  125.23  779 95.24  12 14 74  3.75 3.34 3.09
   16.00    1  0.02  12 14 75  3.75 3.34 3.09
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    0.00    0  0.00  11 13 76  3.75 3.34 3.09
    8.25  160  1.29  11 13 76  3.61 3.32 3.09
  115.71 1134 128.09  12 13 75  3.61 3.32 3.09
   81.04  819 64.84  14 14 71  3.40 3.28 3.07
   16.00    0  0.01  11 14 75  3.40 3.28 3.07
    6.29    3  0.02  11 14 76  3.40 3.28 3.07
   13.55   15  0.21  12 14 75  3.37 3.28 3.07
  140.10  687 93.97  12 14 75  3.37 3.28 3.07
   80.79 1253 98.88  14 14 72  3.34 3.27 3.07
   16.00    2  0.03  12 14 74  3.34 3.27 3.07
   16.00    0  0.01  10 13 77  3.34 3.27 3.07
    9.94   16  0.16  11 13 76  3.15 3.24 3.06
   24.68   96  2.33  12 13 75  3.15 3.24 3.06
  109.43 1780 190.23  15 14 71  3.14 3.23 3.06
    4.50    4  0.02  13 13 74  3.14 3.23 3.06
    0.00    0  0.00  11 12 77  3.14 3.23 3.06
    8.17  137  1.10  11 13 76  3.21 3.24 3.07
   14.16   81  1.12  12 13 75  3.21 3.24 3.07
  104.90 1880 192.58  16 15 69  3.27 3.26 3.07
   13.25   24  0.31  12 14 75  3.27 3.26 3.07
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    0.00    0  0.00  12 13 75  3.27 3.26 3.07
   16.00    1  0.02  11 13 75  3.17 3.23 3.07
    0.00    0  0.00  11 14 76  3.17 3.23 3.07
  105.07 1872 192.07  16 14 70  3.32 3.26 3.08
    0.00    0  0.00  12 13 75  3.32 3.26 3.08
    0.00    0  0.00  12 13 75  3.32 3.26 3.08
    6.40    2  0.02  12 13 75  3.37 3.28 3.08
    8.00    1  0.01  11 13 76  3.37 3.28 3.08
  101.68 1953 193.90  17 15 68  3.26 3.25 3.08
   16.00    2  0.03  10 12 78  3.26 3.25 3.08
   16.00    2  0.04  11 12 78  3.26 3.25 3.08
    9.41  192  1.77  11 12 77  3.16 3.23 3.07
   16.00    6  0.09  10 12 77  3.16 3.23 3.07
  105.05 1875 192.36  16 13 71  3.31 3.26 3.08
   10.00    1  0.01  11 13 76  3.31 3.26 3.08
    0.00    0  0.00  10 11 79  3.12 3.23 3.07
    0.00    0  0.00  11 12 77  3.12 3.23 3.07
    0.00    0  0.00  10 12 78  3.12 3.23 3.07
  105.20 1874 192.54  15 13 72  2.87 3.17 3.05
    4.00    3  0.01  11 12 77  2.87 3.17 3.05
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    8.00    0  0.00  10 12 79  2.96 3.19 3.06
   16.00    1  0.02  10 12 78  2.96 3.19 3.06
    0.00    0  0.00  11 12 78  2.96 3.19 3.06
  106.79 1845 192.43  14 13 73  2.96 3.18 3.06
    4.00   33  0.13  11 13 76  2.96 3.18 3.06
    0.00    0  0.00  11 11 78  2.81 3.15 3.04
    7.42  141  1.03  10 12 79  2.81 3.15 3.04
   16.00    0  0.01  11 12 77  2.81 3.15 3.04
  112.02 1733 189.59  14 14 73  2.74 3.13 3.04
   18.31  142  2.54  13 14 72  2.74 3.13 3.04
    6.67    3  0.02  11 13 76  2.68 3.11 3.03
    0.00    0  0.00  11 13 76  2.68 3.11 3.03
    0.00    0  0.00  11 14 75  2.68 3.11 3.03
   79.26 1268 98.15  15 14 72  2.95 3.16 3.05
  154.56  627 94.62  13 13 74  2.95 3.16 3.05
    0.00    0  0.00  11 11 78  2.87 3.14 3.04
   16.00    0  0.01  11 12 77  2.87 3.14 3.04
    0.00    0  0.00  10 11 79  2.87 3.14 3.04
  125.63  771 94.54  12 12 75  2.80 3.12 3.03
   90.53 1106 97.76  15 14 71  2.80 3.12 3.03
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    0.00    0  0.00  12 13 75  2.66 3.08 3.02
    8.75  159  1.36  12 13 75  2.66 3.08 3.02
    0.00    0  0.00  11 13 76  2.66 3.08 3.02
   79.47  352 27.32  11 13 75  2.84 3.11 3.03
  110.80 1527 165.19  17 15 68  2.84 3.11 3.03
   16.00   10  0.16  12 13 75  2.78 3.09 3.03
    0.00    0  0.00  10 12 78  2.78 3.09 3.03
    0.00    0  0.00  11 12 77  2.78 3.09 3.03
    0.00    0  0.00  10 11 78  2.55 3.04 3.01
  105.01 1877 192.48  16 13 71  2.55 3.04 3.01
    0.00    0  0.00  11 12 78  2.43 3.01 3.00
   16.00    1  0.02  11 11 78  2.43 3.01 3.00
    0.00    0  0.00  11 12 77  2.43 3.01 3.00
   16.00    1  0.02  10 11 79  2.72 3.06 3.01
  105.07 1872 192.09  15 13 72  2.72 3.06 3.01
    0.00    0  0.00  10 11 78  2.90 3.09 3.03
    8.60  132  1.11  10 11 79  2.90 3.09 3.03
    5.54    6  0.04  10 11 79  2.90 3.09 3.03
    8.00    0  0.00  10 11 79  3.07 3.12 3.04
  105.02 1873 192.09  15 13 71  3.07 3.12 3.04
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    0.00    0  0.00  10 11 79  3.62 3.24 3.08
    0.00    0  0.00  10 11 79  3.62 3.24 3.08
    0.00    0  0.00  10 11 79  3.62 3.24 3.08
    0.00    0  0.00  10 11 78  3.73 3.26 3.09
  105.05 1877 192.55  15 13 72  3.73 3.26 3.09
    0.00    0  0.00  10 11 79  3.59 3.24 3.08
   16.00    0  0.01  10 11 78  3.59 3.24 3.08
    0.00    0  0.00  10 11 79  3.59 3.24 3.08
   16.00    0  0.01  10 11 79  3.54 3.24 3.08
  105.04 1873 192.11  16 14 70  3.54 3.24 3.08
    0.00    0  0.00  10 12 78  3.42 3.22 3.08
    7.76  142  1.08  12 14 74  3.42 3.22 3.08
    0.00    0  0.00  10 11 79  3.42 3.22 3.08
    0.00    0  0.00  10 11 79  3.23 3.18 3.06
  105.16 1875 192.56  16 13 72  3.23 3.18 3.06
    5.07    7  0.04  10 12 78  3.13 3.16 3.06
    0.00    0  0.00  10 11 79  3.13 3.16 3.06
    0.00    0  0.00  10 11 78  3.13 3.16 3.06
    0.00    0  0.00  10 11 79  3.04 3.14 3.05
  108.47 1800 190.65  15 12 73  3.04 3.14 3.05
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
   19.80   78  1.52  11 12 77  3.03 3.14 3.05
   16.00    0  0.01  10 11 79  3.03 3.14 3.05
    0.00    0  0.00  10 11 78  3.03 3.14 3.05
    0.00    0  0.00  10 11 79  2.87 3.10 3.04
  139.36 1380 187.77  13 12 75  2.87 3.10 3.04
    9.73  508  4.83  13 12 75  2.72 3.07 3.03
    7.14  134  0.94  10 11 79  2.72 3.07 3.03
    0.00    0  0.00  10 11 79  2.72 3.07 3.03
    0.00    0  0.00  11 11 78  2.50 3.02 3.01
   97.64 1001 95.45  13 12 76  2.50 3.02 3.01
  113.42  875 96.88  13 13 74  2.54 3.02 3.01
    0.00    0  0.00  10 11 79  2.54 3.02 3.01
    0.00    0  0.00  10 11 79  2.54 3.02 3.01
    6.09   56  0.34  10 11 79  2.50 3.00 3.00
  125.63  772 94.74  12 12 76  2.50 3.00 3.00
   90.65 1105 97.80  14 12 74  2.38 2.97 2.99
   10.00    1  0.01  10 11 78  2.38 2.97 2.99
    0.00    0  0.00  10 11 79  2.38 2.97 2.99
   53.33    1  0.08  10 11 79  2.91 3.07 3.02
   10.50  379  3.88  12 11 77  2.91 3.07 3.02
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
  128.91 1498 188.54  14 13 73  3.00 3.08 3.03
    7.45  115  0.84  10 11 78  3.00 3.08 3.03
    0.00    0  0.00  10 11 79  3.00 3.08 3.03
    0.00    0  0.00  10 11 79  2.84 3.05 3.02
   16.00    0  0.01  11 12 77  2.84 3.05 3.02
  103.66 1900 192.33  15 13 72  2.93 3.06 3.02
    0.00    0  0.00  11 11 78  2.93 3.06 3.02
    0.00    0  0.00  10 11 78  2.93 3.06 3.02
    0.00    0  0.00  10 11 79  2.85 3.04 3.02
    0.00    0  0.00  10 11 79  2.85 3.04 3.02
  104.51 1887 192.58  16 13 71  2.87 3.04 3.02
    5.54  101  0.55  10 12 78  2.87 3.04 3.02
    0.00    0  0.00  10 11 78  2.87 3.04 3.02
    0.00    0  0.00  10 11 79  2.80 3.03 3.01
    0.00    0  0.00  10 11 79  2.80 3.03 3.01
  104.70 1884 192.59  16 13 71  2.73 3.01 3.00
    8.19   97  0.78  10 11 79  2.73 3.01 3.00
    0.00    0  0.00  10 11 79  2.73 3.01 3.00
    0.00    0  0.00  11 11 78  2.91 3.04 3.01
   16.00    0  0.01  10 11 78  2.91 3.04 3.01
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
  103.67 1899 192.21  16 13 71  3.08 3.07 3.02
    4.00    0  0.00  11 11 78  3.08 3.07 3.02
    0.00    0  0.00  10 11 79  3.08 3.07 3.02
    0.00    0  0.00  10 11 78  2.91 3.04 3.01
    4.00    0  0.00  10 11 78  2.91 3.04 3.01
  105.12 1876 192.55  15 12 73  2.92 3.04 3.01
    4.80    7  0.04  11 12 77  2.92 3.04 3.01
    0.00    0  0.00  10 11 79  2.92 3.04 3.01
    0.00    0  0.00  10 11 79  2.93 3.04 3.01
    0.00    0  0.00  10 11 79  2.93 3.04 3.01
  105.20 1874 192.54  15 12 73  3.09 3.07 3.02
    7.35  141  1.02  10 12 78  3.09 3.07 3.02
    0.00    0  0.00  10 11 79  3.09 3.07 3.02
    0.00    0  0.00  10 11 79  3.08 3.07 3.02
   25.78    4  0.11  11 12 78  3.08 3.07 3.02
  110.82 1758 190.26  14 12 74  3.40 3.13 3.05
   16.70  134  2.18  11 12 77  3.40 3.13 3.05
    0.00    0  0.00  10 11 78  3.40 3.13 3.05
    0.00    0  0.00  10 11 79  3.21 3.10 3.03
    0.00    0  0.00  10 11 79  3.21 3.10 3.03
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
   90.55 1101 97.32  14 12 75  3.59 3.18 3.06
  124.98  780 95.24  12 12 75  3.59 3.18 3.06
    0.00    0  0.00  10 11 79  3.59 3.18 3.06
    0.00    0  0.00  11 11 78  3.46 3.16 3.06
    0.00    0  0.00  10 11 79  3.46 3.16 3.06
  105.55  936 96.50  12 12 76  3.42 3.15 3.06
   93.25 1060 96.52  13 12 74  3.42 3.15 3.06
    0.00    0  0.00  10 11 79  3.42 3.15 3.06
    4.00    1  0.01  10 11 78  3.23 3.12 3.04
   16.00    0  0.01  10 11 79  3.23 3.12 3.04
  119.68  545 63.74  11 12 78  3.13 3.10 3.04
   99.30 1328 128.81  15 13 72  3.13 3.10 3.04
    0.00    0  0.00  10 11 79  3.13 3.10 3.04
    0.00    0  0.00  10 11 79  2.96 3.06 3.02
   10.89   45  0.48  11 12 76  2.96 3.06 3.02
    0.00    0  0.00  10 11 78  2.88 3.05 3.02
  104.75 1883 192.57  16 13 71  2.88 3.05 3.02
    0.00    0  0.00  11 11 78  2.88 3.05 3.02
    0.00    0  0.00  11 11 78  2.89 3.05 3.02
    0.00    0  0.00  11 11 78  2.89 3.05 3.02
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    0.00    0  0.00  10 11 79  2.74 3.01 3.01
   97.65 2033 193.87  16 13 71  2.74 3.01 3.01
    0.00    0  0.00  11 11 78  2.74 3.01 3.01
    0.00    0  0.00  10 11 79  2.60 2.98 2.99
   16.00    0  0.01  10 12 78  2.60 2.98 2.99
    0.00    0  0.00  11 11 78  2.47 2.94 2.98
  104.93 1879 192.56  16 13 71  2.47 2.94 2.98
    0.00    0  0.00  11 11 78  2.47 2.94 2.98
    0.00    0  0.00  10 11 78  2.35 2.91 2.97
    0.00    0  0.00  10 11 79  2.35 2.91 2.97
    0.00    0  0.00  11 11 78  2.17 2.86 2.95
  105.02 1877 192.53  16 13 71  2.17 2.86 2.95
    0.00    0  0.00  10 11 79  2.17 2.86 2.95
    0.00    0  0.00  11 11 78  2.55 2.93 2.98
    0.00    0  0.00  10 11 79  2.55 2.93 2.98
    0.00    0  0.00  10 11 79  2.43 2.90 2.96
   98.07 2022 193.62  16 13 71  2.43 2.90 2.96
    4.00    3  0.01  10 11 79  2.43 2.90 2.96
    4.00    0  0.00  10 11 78  2.63 2.93 2.98
   16.00    0  0.01  10 11 78  2.63 2.93 2.98
              disk0       cpu    load average
    KB/t  tps  MB/s  us sy id   1m   5m   15m
    8.00    2  0.02  10 11 79  2.50 2.90 2.96
   83.19 2561 208.05  17 14 69  2.50 2.90 2.96
    4.00    3  0.01  10 12 78  2.50 2.90 2.96
    7.00    2  0.01  10 11 79  2.46 2.89 2.96
    0.00    0  0.00  10 11 78  2.46 2.89 2.96
    0.00    0  0.00  10 11 79  2.35 2.85 2.95
  108.59 1808 191.71  14 12 73  2.35 2.85 2.95
   11.70   73  0.84  12 12 76  2.35 2.85 2.95
    4.00    1  0.00  10 11 79  2.16 2.81 2.93
    4.00    0  0.00  11 11 78  2.16 2.81 2.93
    0.00    0  0.00  10 11 79  2.06 2.78 2.92
   81.41 1583 125.86  14 12 74  2.06 2.78 2.92
  155.97  444 67.60  13 12 75  2.06 2.78 2.92
    0.00    0  0.00  10 11 79  1.98 2.75 2.91
    6.40    2  0.02  10 11 78  1.98 2.75 2.91
    4.00    0  0.00  15 14 71  2.06 2.75 2.91
   85.96 1146 96.22  19 16 66  2.06 2.75 2.91
   77.82 1298 98.62  20 17 63  2.06 2.75 2.91
    4.31  217  0.92  17 16 68  2.22 2.77 2.91
